ID,PredictedProb
0,0.015366734
1,0.01151364
2,0.015366734
7,0.015366734
10,0.015366734
11,0.015366734
13,0.01151364
14,0.015366734
15,0.015366734
16,0.01151364
17,0.01151364
18,0.015366734
19,0.015366734
20,0.015366734
25,0.015366734
26,0.015366734
29,0.015366734
38,0.01151364
41,0.01151364
44,0.015366734
45,0.015366734
47,0.015366734
48,0.015366734
49,0.01151364
50,0.01151364
53,0.01151364
56,0.015366734
59,0.015366734
60,0.015366734
64,0.01151364
65,0.015366734
66,0.015366734
68,0.015366734
69,0.01151364
70,0.015366734
71,0.015366734
72,0.015366734
76,0.015366734
80,0.01151364
82,0.015366734
83,0.015366734
85,0.01151364
86,0.015366734
87,0.015366734
89,0.01151364
97,0.015366734
99,0.015366734
101,0.01151364
102,0.015366734
103,0.015366734
104,0.01151364
106,0.015366734
107,0.015366734
109,0.015366734
111,0.01151364
113,0.01151364
114,0.015366734
118,0.015366734
119,0.01151364
120,0.015366734
123,0.01151364
128,0.015366734
129,0.015366734
131,0.015366734
133,0.015366734
134,0.015366734
136,0.01151364
137,0.01151364
139,0.01151364
140,0.015366734
142,0.015366734
144,0.015366734
146,0.015366734
147,0.01151364
148,0.01151364
150,0.01151364
151,0.01151364
152,0.015366734
155,0.01151364
158,0.01151364
159,0.015366734
160,0.015366734
161,0.015366734
165,0.01151364
166,0.015366734
170,0.01151364
171,0.015366734
174,0.01151364
175,0.01151364
179,0.015366734
180,0.01151364
181,0.015366734
184,0.01151364
185,0.015366734
187,0.015366734
188,0.015366734
190,0.01151364
191,0.015366734
192,0.01151364
193,0.015366734
196,0.01151364
197,0.015366734
198,0.01151364
205,0.01151364
211,0.015366734
213,0.015366734
214,0.01151364
217,0.01151364
218,0.01151364
221,0.015366734
222,0.01151364
225,0.015366734
229,0.015366734
236,0.01151364
237,0.01151364
238,0.015366734
239,0.01151364
242,0.015366734
245,0.01151364
246,0.015366734
247,0.01151364
248,0.015366734
254,0.01151364
255,0.015366734
257,0.015366734
259,0.015366734
264,0.01151364
270,0.015366734
272,0.015366734
274,0.01151364
275,0.01151364
278,0.015366734
280,0.015366734
281,0.015366734
282,0.015366734
283,0.015366734
284,0.015366734
286,0.01151364
287,0.015366734
288,0.015366734
289,0.01151364
290,0.015366734
291,0.01151364
294,0.015366734
295,0.01151364
297,0.01151364
299,0.015366734
305,0.015366734
307,0.01151364
308,0.01151364
313,0.015366734
314,0.01151364
315,0.01151364
316,0.01151364
317,0.01151364
319,0.015366734
322,0.01151364
323,0.015366734
324,0.015366734
326,0.01151364
327,0.015366734
329,0.015366734
330,0.01151364
331,0.015366734
336,0.01151364
337,0.015366734
338,0.015366734
340,0.01151364
345,0.01151364
347,0.015366734
348,0.015366734
350,0.015366734
352,0.015366734
356,0.01151364
357,0.01151364
358,0.01151364
359,0.015366734
361,0.01151364
363,0.01151364
364,0.015366734
368,0.015366734
376,0.01151364
378,0.01151364
382,0.01151364
384,0.015366734
385,0.01151364
388,0.01151364
389,0.015366734
391,0.015366734
392,0.01151364
395,0.015366734
396,0.015366734
397,0.01151364
399,0.015366734
404,0.015366734
407,0.01151364
409,0.01151364
410,0.015366734
413,0.01151364
414,0.015366734
416,0.015366734
418,0.015366734
419,0.015366734
420,0.015366734
422,0.01151364
423,0.015366734
427,0.01151364
429,0.015366734
430,0.015366734
431,0.01151364
432,0.015366734
433,0.015366734
434,0.015366734
436,0.01151364
437,0.01151364
451,0.01151364
452,0.015366734
454,0.015366734
457,0.01151364
458,0.015366734
460,0.01151364
461,0.01151364
462,0.01151364
463,0.01151364
465,0.015366734
467,0.015366734
473,0.015366734
474,0.015366734
480,0.01151364
481,0.015366734
483,0.01151364
484,0.015366734
485,0.01151364
487,0.015366734
490,0.01151364
491,0.015366734
492,0.01151364
496,0.015366734
497,0.01151364
498,0.015366734
499,0.01151364
501,0.015366734
502,0.015366734
503,0.01151364
506,0.01151364
507,0.01151364
508,0.01151364
509,0.015366734
510,0.01151364
511,0.01151364
513,0.015366734
515,0.015366734
521,0.015366734
522,0.01151364
523,0.01151364
525,0.015366734
529,0.015366734
530,0.015366734
531,0.015366734
533,0.01151364
534,0.015366734
535,0.015366734
537,0.01151364
541,0.015366734
542,0.01151364
543,0.015366734
544,0.01151364
545,0.015366734
549,0.015366734
550,0.01151364
551,0.015366734
553,0.01151364
556,0.015366734
558,0.015366734
560,0.015366734
563,0.015366734
564,0.015366734
567,0.015366734
572,0.01151364
573,0.01151364
577,0.015366734
583,0.01151364
584,0.01151364
585,0.01151364
586,0.01151364
588,0.015366734
590,0.015366734
591,0.015366734
593,0.01151364
594,0.015366734
597,0.01151364
598,0.01151364
599,0.015366734
603,0.015366734
604,0.01151364
606,0.015366734
607,0.015366734
609,0.01151364
614,0.01151364
615,0.015366734
616,0.015366734
617,0.015366734
618,0.01151364
619,0.01151364
620,0.015366734
623,0.01151364
625,0.01151364
626,0.01151364
627,0.01151364
632,0.01151364
633,0.015366734
634,0.01151364
635,0.01151364
636,0.015366734
637,0.015366734
638,0.015366734
639,0.015366734
642,0.01151364
643,0.015366734
644,0.015366734
645,0.015366734
646,0.01151364
650,0.015366734
653,0.01151364
654,0.015366734
655,0.015366734
656,0.01151364
657,0.01151364
658,0.015366734
660,0.01151364
661,0.01151364
668,0.01151364
669,0.015366734
671,0.01151364
672,0.015366734
676,0.01151364
678,0.015366734
680,0.015366734
682,0.015366734
684,0.015366734
685,0.01151364
686,0.015366734
687,0.01151364
694,0.015366734
696,0.015366734
697,0.015366734
699,0.015366734
702,0.015366734
707,0.015366734
708,0.015366734
712,0.01151364
717,0.015366734
718,0.01151364
720,0.015366734
721,0.015366734
723,0.015366734
724,0.015366734
727,0.015366734
728,0.01151364
731,0.015366734
733,0.015366734
735,0.015366734
737,0.01151364
738,0.015366734
740,0.015366734
742,0.015366734
743,0.015366734
745,0.01151364
746,0.015366734
747,0.015366734
748,0.015366734
749,0.015366734
750,0.015366734
753,0.01151364
755,0.01151364
756,0.015366734
758,0.01151364
760,0.015366734
762,0.015366734
763,0.015366734
765,0.015366734
767,0.01151364
768,0.01151364
770,0.015366734
772,0.015366734
773,0.015366734
774,0.015366734
775,0.01151364
777,0.01151364
778,0.015366734
780,0.015366734
782,0.015366734
783,0.015366734
786,0.01151364
787,0.01151364
788,0.015366734
789,0.015366734
790,0.015366734
793,0.01151364
795,0.015366734
807,0.015366734
809,0.015366734
810,0.015366734
811,0.015366734
813,0.015366734
815,0.015366734
816,0.015366734
821,0.015366734
823,0.01151364
825,0.01151364
826,0.01151364
827,0.01151364
832,0.01151364
833,0.015366734
834,0.015366734
837,0.015366734
838,0.015366734
839,0.01151364
843,0.01151364
844,0.015366734
845,0.015366734
846,0.015366734
848,0.01151364
850,0.01151364
851,0.01151364
852,0.015366734
855,0.01151364
856,0.015366734
861,0.01151364
862,0.01151364
863,0.01151364
864,0.01151364
865,0.01151364
867,0.015366734
868,0.015366734
869,0.01151364
873,0.015366734
875,0.015366734
877,0.01151364
879,0.015366734
880,0.015366734
881,0.01151364
882,0.015366734
883,0.01151364
887,0.015366734
888,0.015366734
890,0.01151364
897,0.015366734
900,0.015366734
902,0.01151364
904,0.01151364
906,0.01151364
910,0.015366734
913,0.015366734
914,0.015366734
915,0.015366734
918,0.015366734
920,0.015366734
923,0.01151364
926,0.015366734
927,0.015366734
929,0.015366734
930,0.01151364
931,0.015366734
932,0.01151364
933,0.015366734
934,0.015366734
936,0.015366734
939,0.015366734
941,0.015366734
943,0.015366734
947,0.015366734
948,0.01151364
949,0.015366734
950,0.015366734
951,0.01151364
952,0.015366734
953,0.015366734
956,0.015366734
961,0.015366734
962,0.01151364
968,0.01151364
971,0.015366734
972,0.015366734
977,0.01151364
981,0.015366734
985,0.015366734
987,0.015366734
989,0.01151364
993,0.01151364
994,0.015366734
997,0.01151364
998,0.015366734
999,0.015366734
1002,0.01151364
1003,0.01151364
1004,0.01151364
1005,0.015366734
1007,0.01151364
1008,0.015366734
1014,0.015366734
1016,0.01151364
1021,0.015366734
1023,0.01151364
1026,0.015366734
1028,0.01151364
1029,0.015366734
1030,0.015366734
1031,0.015366734
1032,0.01151364
1033,0.01151364
1036,0.01151364
1037,0.01151364
1039,0.015366734
1046,0.015366734
1047,0.01151364
1049,0.01151364
1055,0.01151364
1057,0.015366734
1059,0.015366734
1060,0.015366734
1062,0.015366734
1063,0.015366734
1066,0.015366734
1067,0.01151364
1068,0.01151364
1070,0.01151364
1071,0.01151364
1073,0.01151364
1074,0.015366734
1075,0.01151364
1076,0.01151364
1077,0.01151364
1079,0.01151364
1083,0.015366734
1085,0.015366734
1087,0.015366734
1088,0.015366734
1089,0.015366734
1092,0.015366734
1095,0.01151364
1104,0.015366734
1106,0.01151364
1108,0.015366734
1110,0.01151364
1117,0.01151364
1118,0.015366734
1119,0.015366734
1121,0.01151364
1122,0.015366734
1124,0.01151364
1125,0.015366734
1126,0.01151364
1128,0.015366734
1129,0.01151364
1131,0.015366734
1132,0.01151364
1133,0.015366734
1134,0.015366734
1137,0.015366734
1138,0.01151364
1139,0.01151364
1140,0.015366734
1141,0.01151364
1143,0.015366734
1144,0.015366734
