ID,PredictedProb
0,0.386719048
1,0.902829707
2,0.872238934
7,0.664324939
10,0.790731966
11,0.636646748
13,0.931346595
14,0.567156434
15,0.896589398
16,0.848693311
17,0.729901791
18,0.868188024
19,0.938714087
20,0.873863578
25,0.8894642
26,0.784431398
29,0.830353737
38,0.956197321
41,0.935789824
44,0.574755073
45,0.279343277
47,0.705120027
48,0.6769256
49,0.746195555
50,0.867529511
53,0.568195999
56,0.568970323
59,0.887910128
60,0.723648548
64,0.77492404
65,0.967708588
66,0.823364198
68,0.861240983
69,0.663271248
70,0.921619177
71,0.801178694
72,0.654511571
76,0.872448921
80,0.780989647
82,0.824751437
83,0.946047187
85,0.872442842
86,0.90053308
87,0.700139463
89,0.801553547
97,0.839857042
99,0.614451528
101,0.765894473
102,0.407880723
103,0.605303288
104,0.556432843
106,0.961756229
107,0.640353501
109,0.918506324
111,0.36783275
113,0.855456471
114,0.590614021
118,0.880212963
119,0.702836633
120,0.911890268
123,0.727961183
128,0.257597446
129,0.863959968
131,0.943661809
133,0.666597903
134,0.732880771
136,0.925588131
137,0.672824502
139,0.704720259
140,0.884692073
142,0.686408281
144,0.778384089
146,0.879354715
147,0.735675037
148,0.937603891
150,0.235575929
151,0.138238609
152,0.97149682
155,0.968555391
158,0.878880978
159,0.634060025
160,0.967394352
161,0.712283432
165,0.914899588
166,0.489129156
170,0.938421071
171,0.789553702
174,0.688759148
175,0.682703197
179,0.743307114
180,0.922092378
181,0.7624228
184,0.678383052
185,0.503168941
187,0.834565938
188,0.823698759
190,0.807464004
191,0.721504688
192,0.618595362
193,0.864002466
196,0.859645367
197,0.641747653
198,0.57932961
205,0.077969633
211,0.884616554
213,0.768971562
214,0.814263821
217,0.569120705
218,0.840994835
221,0.734194458
222,0.583739519
225,0.81306839
229,0.754058361
236,0.687045157
237,0.934316158
238,0.818056703
239,0.96599412
242,0.708871067
245,0.898222148
246,0.800031424
247,0.911156535
248,0.986961842
254,0.89740479
255,0.569459975
257,0.943316281
259,0.76639992
264,0.919079244
270,0.696633339
272,0.730290055
274,0.379315168
275,0.350227118
278,0.810681522
280,0.327721298
281,0.263628453
282,0.238077596
283,0.860559106
284,0.971085429
286,0.889554858
287,0.894895554
288,0.913180828
289,0.889409423
290,0.579101503
291,0.763897955
294,0.588596404
295,0.385680228
297,0.581506968
299,0.745053768
305,0.844932377
307,0.572491944
308,0.758889258
313,0.514151871
314,0.800534129
315,0.812858284
316,0.920846522
317,0.875437558
319,0.623485923
322,0.839947104
323,0.879093945
324,0.874951124
326,0.887339234
327,0.669479132
329,0.973829448
330,0.067878924
331,0.493055165
336,0.396642357
337,0.490877807
338,0.87317425
340,0.961799324
345,0.491211146
347,0.896369517
348,0.722463906
350,0.986373305
352,0.75478667
356,0.943036973
357,0.924457133
358,0.922936916
359,0.727428913
361,0.823937476
363,0.344079018
364,0.77959913
368,0.860395312
376,0.97997278
378,0.77950567
382,0.845410049
384,0.521275461
385,0.957621157
388,0.170921907
389,0.958994865
391,0.783828795
392,0.730167329
395,0.749309301
396,0.890688717
397,0.801780462
399,0.780018568
404,0.965613961
407,0.491268486
409,0.819189668
410,0.78806603
413,0.635645092
414,0.687962532
416,0.713188589
418,0.762961864
419,0.847123146
420,0.906729519
422,0.950707018
423,0.797617495
427,0.691114545
429,0.970782161
430,0.563738704
431,0.694117486
432,0.647681475
433,0.862799048
434,0.058131777
436,0.712872326
437,0.881106138
451,0.673308969
452,0.726659536
454,0.736005008
457,0.886519372
458,0.902715445
460,0.605486453
461,0.95056504
462,0.73797673
463,0.831819117
465,0.949736536
467,0.896805286
473,0.822561324
474,0.944858015
480,0.129043743
481,0.786755979
483,0.89285326
484,0.598379135
485,0.595116019
487,0.902881026
490,0.924601614
491,0.851311028
492,0.599120915
496,0.803722441
497,0.590375721
498,0.651604593
499,0.82251966
501,0.760675371
502,0.890815854
503,0.813682199
506,0.920300603
507,0.753224194
508,0.590083003
509,0.757606566
510,0.820951879
511,0.833652139
513,0.805105984
515,0.905398846
521,0.509927511
522,0.747842252
523,0.889343321
525,0.855480909
529,0.879882991
530,0.661946356
531,0.676759124
533,0.749372721
534,0.6943084
535,0.909441769
537,0.592129111
541,0.641968608
542,0.697486579
543,0.672061205
544,0.815821588
545,0.638188958
549,0.784917235
550,0.86891526
551,0.867823839
553,0.563452601
556,0.88974911
558,0.511958659
560,0.665176928
563,0.560901821
564,0.957318544
567,0.50138694
572,0.617808282
573,0.920578301
577,0.911080897
583,0.887363374
584,0.779735267
585,0.757597148
586,0.804676592
588,0.766858757
590,0.669355273
591,0.742684484
593,0.94908756
594,0.774491549
597,0.756715178
598,0.711576045
599,0.892468452
603,0.80524689
604,0.691477001
606,0.935804725
607,0.567771971
609,0.711657405
614,0.840902448
615,0.894707739
616,0.606001914
617,0.896848679
618,0.867526054
619,0.789614022
620,0.842722654
623,0.702342451
625,0.887991488
626,0.807983398
627,0.920942485
632,0.932848632
633,0.576380849
634,0.805424571
635,0.75927645
636,0.827624083
637,0.881996691
638,0.830432057
639,0.91960758
642,0.502449453
643,0.877579451
644,0.963776112
645,0.346138388
646,0.839840889
650,0.929173052
653,0.701396346
654,0.515755534
655,0.212710917
656,0.838729262
657,0.82831496
658,0.699482143
660,0.46592465
661,0.752409101
668,0.907491505
669,0.695465982
671,0.848658502
672,0.717468143
676,0.940681994
678,0.878976941
680,0.853309035
682,0.919198573
684,0.86570394
685,0.84438163
686,0.675213039
687,0.593755722
694,0.341433764
696,0.624849975
697,0.751711428
699,0.614995599
702,0.95849967
707,0.789661348
708,0.845510066
712,0.972819865
717,0.945240855
718,0.958838761
720,0.56623584
721,0.816542864
723,0.827971637
724,0.68963629
727,0.67016232
728,0.387484103
731,0.823673427
